Order ID,Order Date,Shipment Date,Delivery Date,Customer ID,Customer Region,Customer Country,Product ID,Product Name,Product Category,Supplier ID,Supplier Name,Supplier Region,Warehouse ID,Warehouse Location,Transportation Mode,Order Quantity,Unit Price,Total Cost,Shipping Cost,Delivery Time Days,Inventory Level,Order Status,Profit
101239,6/27/2025,6/30/2025,7/10/2025,C8458,Africa,South Africa,P94075,Hoodie,Apparel,S507,BlueRiver Trading,Asia,WH 08,Chicago,Rail,49,13.48,660.52,11.88,10,2309,Delivered,94.29
101240,9/14/2024,9/19/2024,10/2/2024,C4754,Europe,Germany,P26593,Vitamin Pack,Healthcare,S907,Summit Supply Co,North America,WH 04,Istanbul,Rail,98,14.46,1417.08,13.07,13,437,Delivered,233.47
101241,4/13/2025,4/17/2025,4/20/2025,C8257,Middle East,Turkey,P26533,Storage Cabinet,Furniture,S854,Evergreen Partners,Europe,WH 01,Karachi,Air,147,212.66,31261.02,38.04,3,1674,Delivered,4210.77
101242,3/1/2024,3/4/2024,3/8/2024,C7667,Asia,China,P77799,T Shirt Bundle,Apparel,S688,Zenith Procurement,Middle East,WH 04,Istanbul,Air,241,119.54,28809.14,44.13,4,2891,Delivered,3469.93
101243,12/23/2025,12/25/2025,12/30/2025,C1707,Middle East,Turkey,P91393,Wireless Earbuds,Electronics,S534,Evergreen Partners,Middle East,WH 02,Lahore,Rail,278,156.98,43640.44,12.92,5,433,Delivered,5923.09
101244,8/19/2024,8/21/2024,8/25/2024,C8877,North America,Mexico,P48938,Toothpaste Box,FMCG,S762,Summit Supply Co,Africa,WH 09,Johannesburg,Rail,312,21.76,6789.12,18.27,4,2944,Delivered,804.62
101245,11/23/2024,11/24/2024,12/4/2024,C6244,Europe,Spain,P40929,Wireless Earbuds,Electronics,S883,Summit Supply Co,Middle East,WH 03,Dubai,Road,222,392.23,87075.06,18.77,10,206,Delivered,9566.62
101246,2/22/2025,2/23/2025,3/4/2025,C9962,Asia,Malaysia,P81980,First Aid Kit,Healthcare,S405,Atlas Sourcing,Europe,WH 03,Dubai,Rail,11,87.82,966.02,10.96,9,3414,Delivered,127.05
101247,11/22/2025,11/24/2025,11/30/2025,C4168,Asia,Malaysia,P41000,Smart Watch,Electronics,S209,Zenith Procurement,Middle East,WH 05,Frankfurt,Road,46,188.04,8649.84,13.78,6,237,Delivered,765.28
101248,9/17/2024,9/17/2024,10/6/2024,C3531,North America,Mexico,P47487,Office Chair,Furniture,S755,Crescent Logistics,Africa,WH 08,Chicago,Sea,265,272.05,72093.25,12.85,19,1866,Delivered,18698.06
101249,1/1/2025,1/1/2025,1/3/2025,C7589,North America,United States,P58241,Thermometer,Healthcare,S791,BlueRiver Trading,North America,WH 07,Toronto,Road,203,78.43,15921.29,13.5,2,1960,Delivered,2387.81
101250,9/8/2024,9/10/2024,9/19/2024,C5723,Africa,Egypt,P84684,Toothpaste Box,FMCG,S166,Nova Industrial,Asia,WH 05,Frankfurt,Rail,22,25.95,570.9,11.23,9,3126,Delivered,52.52
101251,4/6/2024,4/8/2024,4/10/2024,C5172,Asia,Pakistan,P22836,Socks Pack,Apparel,S897,Atlas Sourcing,Asia,WH 10,Cairo,Road,434,111.15,48239.1,18.35,2,964,Delivered,7554.11
101252,12/20/2025,12/22/2025,12/27/2025,C6562,Europe,Sweden,P83285,Sportswear Set,Apparel,S747,Vertex Manufacturing,Asia,WH 05,Frankfurt,Air,289,72.17,20857.13,47.24,5,2198,Delivered,6141.74
101253,2/13/2024,2/18/2024,2/26/2024,C1632,Africa,Morocco,P12199,Bottled Water Case,FMCG,S312,Evergreen Partners,North America,WH 06,Amsterdam,Road,243,39.14,9511.02,19.36,8,660,Delivered,886.18
101254,5/3/2025,5/3/2025,5/18/2025,C5795,Africa,Morocco,P20691,First Aid Kit,Healthcare,S512,BlueRiver Trading,Middle East,WH 01,Karachi,Sea,431,36.01,15520.31,15.87,15,591,Delivered,1334.03
101255,5/18/2024,5/19/2024,5/27/2024,C8858,North America,United States,P30703,Denim Jeans,Apparel,S369,Pioneer Distribution,Middle East,WH 03,Dubai,Rail,499,104.52,52155.48,22.82,8,3355,Delivered,15569.1
101256,8/26/2025,8/28/2025,8/31/2025,C2466,Europe,Poland,P51876,Router,Electronics,S420,Zenith Procurement,North America,WH 09,Johannesburg,Air,102,132.77,13542.54,35.12,3,921,Delivered,1217.05
101257,7/24/2025,7/29/2025,8/6/2025,C3415,North America,Mexico,P22905,Face Mask Box,Healthcare,S197,Atlas Sourcing,Middle East,WH 05,Frankfurt,Road,277,65.22,18065.94,20.33,8,3254,Delivered,3070.64
101258,6/11/2024,6/14/2024,6/20/2024,C1189,Asia,Vietnam,P21752,Denim Jeans,Apparel,S988,Atlas Sourcing,Europe,WH 01,Karachi,Rail,324,82.15,26616.6,18.57,6,326,Delivered,6194.2
101259,8/19/2025,8/24/2025,9/14/2025,C6873,Middle East,Oman,P38013,Denim Jeans,Apparel,S718,Orion Supplies,Africa,WH 07,Toronto,Sea,357,80.26,28652.82,14.53,21,2989,Cancelled,-221.74
101260,7/18/2024,7/22/2024,7/27/2024,C2548,Middle East,Oman,P37215,Sportswear Set,Apparel,S385,Evergreen Partners,Asia,WH 09,Johannesburg,Air,168,42.87,7202.16,39.4,5,2981,Delivered,1685.52
101261,10/19/2024,10/24/2024,10/27/2024,C1526,North America,Mexico,P11753,Detergent Bag,FMCG,S748,Evergreen Partners,Asia,WH 03,Dubai,Air,330,49.4,16302,49.9,3,2328,Delivered,1126
101262,3/23/2024,3/24/2024,3/26/2024,C3883,Africa,South Africa,P97804,Sportswear Set,Apparel,S548,Crescent Logistics,Africa,WH 03,Dubai,Air,248,28.78,7137.44,33.02,2,613,Delivered,1472.9
101263,1/19/2025,1/20/2025,2/5/2025,C2098,Middle East,Qatar,P24679,Toothpaste Box,FMCG,S813,Atlas Sourcing,Europe,WH 01,Karachi,Rail,151,46.97,7092.47,14.36,16,3542,Delayed,963.21
101264,11/21/2025,11/26/2025,11/29/2025,C6835,Africa,South Africa,P83662,Bottled Water Case,FMCG,S978,Evergreen Partners,Europe,WH 01,Karachi,Air,142,18.61,2642.62,37.71,3,2703,Delivered,315.66
101265,3/14/2024,3/19/2024,3/29/2024,C6700,North America,Canada,P50000,Shampoo Pack,FMCG,S292,BlueRiver Trading,Africa,WH 06,Amsterdam,Road,450,29.47,13261.5,25.23,10,2757,Delivered,1734.22
101266,3/31/2025,4/4/2025,4/17/2025,C3349,Europe,Poland,P24332,Study Table,Furniture,S723,Orion Supplies,Asia,WH 04,Istanbul,Rail,346,317.3,109785.8,19.1,13,2057,Delivered,14835.99
101267,9/28/2024,9/28/2024,10/6/2024,C6299,Middle East,Qatar,P88488,First Aid Kit,Healthcare,S845,Evergreen Partners,Asia,WH 08,Chicago,Rail,32,84.32,2698.24,11.47,8,1468,Delivered,378.5
101268,10/8/2025,10/13/2025,10/28/2025,C5369,North America,Mexico,P30325,Bookshelf,Furniture,S977,Orion Supplies,Asia,WH 02,Lahore,Rail,347,316.23,109731.81,19.12,15,1822,Delayed,29393.34
101269,5/2/2024,5/6/2024,5/14/2024,C1807,Asia,Malaysia,P55799,First Aid Kit,Healthcare,S150,Orion Supplies,Africa,WH 10,Cairo,Road,146,24.28,3544.88,16.61,8,3864,Delivered,304.92
101270,3/20/2024,3/21/2024,4/2/2024,C4728,North America,Mexico,P47304,Router,Electronics,S225,Crescent Logistics,Middle East,WH 08,Chicago,Rail,191,281.61,53787.51,15.33,12,327,Delivered,7742.01
101271,12/6/2025,12/11/2025,12/18/2025,C7856,North America,Mexico,P16089,Shampoo Pack,FMCG,S418,Zenith Procurement,Asia,WH 09,Johannesburg,Rail,208,35.58,7400.64,15.75,7,2852,In Transit,815.79
101272,1/5/2025,1/9/2025,1/19/2025,C5807,Middle East,United Arab Emirates,P93457,Storage Cabinet,Furniture,S900,Summit Supply Co,Africa,WH 08,Chicago,Sea,341,269.34,91844.94,14.23,10,1211,Delivered,15546.81
101273,7/6/2024,7/9/2024,7/17/2024,C2526,Africa,Morocco,P96314,Vitamin Pack,Healthcare,S300,Atlas Sourcing,Asia,WH 03,Dubai,Road,144,40.01,5761.44,16.56,8,3713,Delivered,992.88
101274,5/10/2025,5/13/2025,5/24/2025,C5723,Asia,Indonesia,P14213,Bookshelf,Furniture,S369,BlueRiver Trading,Asia,WH 03,Dubai,Sea,404,195.38,78933.52,11.39,11,211,Delivered,20900.25
101275,7/15/2025,7/17/2025,8/11/2025,C4419,Europe,Germany,P11144,Hand Sanitizer Case,Healthcare,S751,Orion Supplies,Asia,WH 02,Lahore,Sea,25,73.13,1828.25,8.47,25,760,Delivered,240.17
101276,8/7/2025,8/11/2025,8/12/2025,C1118,North America,Mexico,P94963,Bottled Water Case,FMCG,S577,Orion Supplies,Europe,WH 05,Frankfurt,Air,423,23.8,10067.4,55.92,1,4891,Delivered,1318.5
101277,9/19/2024,9/23/2024,9/26/2024,C5290,Africa,Nigeria,P65034,Face Mask Box,Healthcare,S542,Crescent Logistics,Africa,WH 08,Chicago,Road,312,13.51,4215.12,15.79,3,1722,Delivered,768.43
101278,5/31/2025,5/31/2025,6/5/2025,C5904,Africa,Nigeria,P55534,Thermometer,Healthcare,S308,Summit Supply Co,Europe,WH 02,Lahore,Air,172,40.03,6885.16,39.66,5,3959,Delivered,650.65
101279,8/5/2025,8/10/2025,8/14/2025,C5816,Europe,Germany,P17188,Toothpaste Box,FMCG,S381,Nova Industrial,Europe,WH 03,Dubai,Road,258,10.14,2616.12,14.66,4,3903,In Transit,365.28
101280,6/20/2025,6/20/2025,7/4/2025,C7536,Africa,Nigeria,P93086,Denim Jeans,Apparel,S603,Vertex Manufacturing,Middle East,WH 02,Lahore,Sea,291,107.87,31390.17,13.32,14,2417,Delivered,4403.92
101281,11/29/2024,12/3/2024,12/7/2024,C2362,North America,Canada,P10925,Bottled Water Case,FMCG,S499,Pioneer Distribution,Asia,WH 05,Frankfurt,Air,405,29.18,11817.9,54.76,4,2877,Delivered,248.35
101282,1/1/2024,1/3/2024,1/13/2024,C8201,Europe,Netherlands,P91583,Shampoo Pack,FMCG,S516,Nova Industrial,Europe,WH 06,Amsterdam,Rail,205,17.48,3583.4,11.61,10,2080,Delivered,420.93
101283,2/21/2025,2/24/2025,3/20/2025,C6439,Middle East,Saudi Arabia,P79843,Sportswear Set,Apparel,S416,Evergreen Partners,Asia,WH 10,Cairo,Sea,194,66.43,12887.42,11.55,24,1389,Delivered,1446.48
101284,10/3/2024,10/7/2024,10/30/2024,C9797,Asia,Bangladesh,P47371,Router,Electronics,S174,BlueRiver Trading,Africa,WH 07,Toronto,Sea,479,286.96,137453.84,16.75,23,191,Delivered,23525.47
101285,12/21/2024,12/25/2024,12/31/2024,C5763,North America,Mexico,P52294,Wireless Earbuds,Electronics,S370,Zenith Procurement,North America,WH 03,Dubai,Road,73,108.53,7922.69,10.77,6,288,Delivered,1642.37
101286,8/3/2025,8/4/2025,8/20/2025,C7307,North America,United States,P41325,Power Bank,Electronics,S348,Atlas Sourcing,Middle East,WH 02,Lahore,Sea,77,365.73,28161.21,9.42,16,880,Delivered,3554.63
101287,4/4/2025,4/9/2025,4/12/2025,C4511,Europe,Netherlands,P64030,Socks Pack,Apparel,S438,Pioneer Distribution,Asia,WH 09,Johannesburg,Road,485,76.81,37252.85,26.22,3,858,Delivered,6174.35
101288,5/28/2024,5/31/2024,6/1/2024,C7023,Africa,Nigeria,P30543,Hand Sanitizer Case,Healthcare,S737,Vertex Manufacturing,Asia,WH 01,Karachi,Air,227,80.79,18339.33,43.22,1,1971,Delivered,2898.28
101289,10/24/2025,10/29/2025,11/12/2025,C4018,North America,Canada,P25299,Snack Carton,FMCG,S580,Summit Supply Co,Africa,WH 10,Cairo,Sea,376,25.37,9539.12,14.87,14,1739,Delivered,1157.1
101290,10/4/2025,10/7/2025,10/21/2025,C5773,Middle East,Turkey,P58372,Snack Carton,FMCG,S318,Orion Supplies,Africa,WH 03,Dubai,Rail,111,13,1443,13.39,14,2551,Delivered,87.59
101291,1/16/2024,1/20/2024,2/6/2024,C3646,Europe,Spain,P29290,Hand Sanitizer Case,Healthcare,S822,Orion Supplies,North America,WH 04,Istanbul,Sea,223,49.33,11000.59,12.08,17,3212,Delayed,1621.75
101292,12/10/2025,12/13/2025,12/24/2025,C8088,Middle East,Saudi Arabia,P22822,Bookshelf,Furniture,S772,Pioneer Distribution,Africa,WH 05,Frankfurt,Rail,50,256.37,12818.5,11.91,11,617,In Transit,3111.99
101293,7/5/2025,7/5/2025,7/7/2025,C7153,Middle East,Turkey,P12794,Snack Carton,FMCG,S936,BlueRiver Trading,North America,WH 07,Toronto,Air,274,23.27,6375.98,46.27,2,2190,Delivered,838.6
101294,4/11/2024,4/11/2024,4/12/2024,C6906,Asia,China,P34886,Bluetooth Speaker,Electronics,S750,Atlas Sourcing,Asia,WH 03,Dubai,Air,236,121.85,28756.6,32.45,1,366,Delivered,3086.4
101295,10/8/2025,10/11/2025,10/19/2025,C3915,Asia,China,P66050,Socks Pack,Apparel,S351,Pioneer Distribution,Asia,WH 07,Toronto,Road,30,15.75,472.5,9.87,8,824,Delivered,50.61
101296,7/10/2024,7/11/2024,7/28/2024,C1902,Middle East,Oman,P48487,Thermometer,Healthcare,S296,BlueRiver Trading,Middle East,WH 01,Karachi,Sea,478,23.83,11390.74,12.39,17,1055,Delayed,827.96
101297,3/8/2025,3/8/2025,3/18/2025,C5694,Asia,China,P68676,Storage Cabinet,Furniture,S835,Zenith Procurement,Europe,WH 09,Johannesburg,Sea,53,48.68,2580.04,8.98,10,488,Delivered,375.05
101298,2/24/2025,2/24/2025,3/6/2025,C8639,Africa,Egypt,P27875,Detergent Bag,FMCG,S979,Atlas Sourcing,Europe,WH 02,Lahore,Road,359,16.02,5751.18,22.65,10,2159,Delivered,710.04
101299,2/25/2024,2/27/2024,2/29/2024,C5442,Europe,Netherlands,P84783,T Shirt Bundle,Apparel,S232,Evergreen Partners,Middle East,WH 07,Toronto,Air,73,102.83,7506.59,33.24,2,1515,Delivered,804.02
101300,1/26/2024,1/30/2024,2/18/2024,C7593,North America,United States,P40875,Denim Jeans,Apparel,S570,Summit Supply Co,Asia,WH 05,Frankfurt,Sea,429,71.4,30630.6,15.84,19,800,Delivered,5423.43
101301,7/25/2025,7/30/2025,8/4/2025,C5980,Middle East,Qatar,P51341,Denim Jeans,Apparel,S312,Orion Supplies,Africa,WH 07,Toronto,Air,342,54.93,18786.06,50.67,5,2400,Delivered,2546.67
101302,2/21/2025,2/22/2025,3/6/2025,C6319,North America,Mexico,P54191,Vitamin Pack,Healthcare,S794,Pioneer Distribution,Africa,WH 08,Chicago,Sea,362,88.76,32131.12,14.62,12,4026,Delivered,2349.37
101303,5/20/2025,5/25/2025,5/28/2025,C1363,North America,United States,P57342,Face Mask Box,Healthcare,S500,Zenith Procurement,North America,WH 06,Amsterdam,Road,343,42.3,14508.9,16.44,3,3362,Delivered,30.58
101304,7/2/2025,7/7/2025,7/17/2025,C9956,Asia,Bangladesh,P15465,Bottled Water Case,FMCG,S598,Zenith Procurement,Asia,WH 02,Lahore,Road,469,27.05,12686.45,19.09,10,3244,Delivered,2211.51
101305,5/15/2024,5/20/2024,5/25/2024,C7546,Middle East,Saudi Arabia,P83932,Router,Electronics,S598,Summit Supply Co,Europe,WH 07,Toronto,Rail,333,398.98,132860.34,18.78,5,1354,Delivered,12629.23
101306,10/1/2025,10/2/2025,10/14/2025,C7382,Middle East,United Arab Emirates,P52710,Snack Carton,FMCG,S903,Atlas Sourcing,Middle East,WH 07,Toronto,Road,233,10.3,2399.9,14.13,12,1752,Delayed,268.51
101307,3/6/2024,3/10/2024,3/12/2024,C7590,North America,Canada,P37924,Study Table,Furniture,S481,Summit Supply Co,North America,WH 02,Lahore,Air,133,128.01,17025.33,27.5,2,1863,Delivered,4153.89
101308,12/28/2025,1/1/2026,1/8/2026,C5031,Middle East,Saudi Arabia,P25029,Snack Carton,FMCG,S167,Evergreen Partners,Asia,WH 06,Amsterdam,Rail,443,24.53,10866.79,21.46,7,4042,Delivered,1391.14
101309,7/13/2024,7/13/2024,8/4/2024,C6119,Asia,India,P40579,T Shirt Bundle,Apparel,S340,Crescent Logistics,Middle East,WH 07,Toronto,Sea,163,67.92,11070.96,10.99,22,3029,Delayed,1744.4
101310,9/22/2024,9/23/2024,9/27/2024,C7664,Asia,India,P86377,Bottled Water Case,FMCG,S635,Nova Industrial,Asia,WH 07,Toronto,Air,149,7.15,1065.35,28.27,4,4259,In Transit,100.52
101311,2/12/2024,2/16/2024,2/23/2024,C6331,Africa,Egypt,P34583,Snack Carton,FMCG,S733,Evergreen Partners,Africa,WH 07,Toronto,Rail,492,21.91,10779.72,16.78,7,1556,Delivered,1772.73
101312,1/13/2025,1/13/2025,2/6/2025,C9254,Asia,Pakistan,P13571,Smart Watch,Electronics,S220,Crescent Logistics,North America,WH 09,Johannesburg,Sea,355,431.57,153207.35,14.49,24,1180,In Transit,23331.56
101313,8/27/2025,8/31/2025,9/3/2025,C6434,Europe,Germany,P86680,Sportswear Set,Apparel,S381,Vertex Manufacturing,Asia,WH 07,Toronto,Road,268,24.12,6464.16,20.07,3,2202,Delivered,1228.81
101314,2/13/2024,2/13/2024,2/22/2024,C5370,North America,Canada,P54389,Office Chair,Furniture,S525,Evergreen Partners,Europe,WH 10,Cairo,Rail,29,228.58,6628.82,11.4,9,2176,Delivered,1612.19
101315,2/19/2024,2/22/2024,3/9/2024,C7292,Africa,Kenya,P97097,Snack Carton,FMCG,S261,BlueRiver Trading,North America,WH 04,Istanbul,Sea,360,21.89,7880.4,14.58,16,4790,In Transit,1136.3
101316,3/23/2025,3/23/2025,4/4/2025,C6909,Europe,Spain,P86213,Router,Electronics,S615,Vertex Manufacturing,Europe,WH 04,Istanbul,Rail,74,329.64,24393.36,9.25,12,1648,Delivered,2164.79
101317,9/14/2025,9/16/2025,10/4/2025,C1867,Europe,Germany,P88040,Bottled Water Case,FMCG,S908,Orion Supplies,North America,WH 04,Istanbul,Sea,458,44.45,20358.1,16.37,18,2312,Delivered,1888.61
101318,8/12/2024,8/14/2024,9/7/2024,C2897,Middle East,United Arab Emirates,P87264,First Aid Kit,Healthcare,S231,BlueRiver Trading,Asia,WH 07,Toronto,Sea,122,68.58,8366.76,10.24,24,2920,Delivered,1103.08
101319,9/16/2025,9/19/2025,9/25/2025,C9325,Africa,Nigeria,P14486,Toothpaste Box,FMCG,S201,Zenith Procurement,Middle East,WH 08,Chicago,Rail,149,48.93,7290.57,14.31,6,2858,Delivered,530.97
101320,1/6/2024,1/11/2024,1/14/2024,C3959,Africa,Egypt,P39144,Wireless Earbuds,Electronics,S315,BlueRiver Trading,North America,WH 06,Amsterdam,Road,358,89.88,32177.04,22.62,3,1241,In Transit,3236.79
101321,4/12/2024,4/13/2024,4/16/2024,C2061,North America,Mexico,P69893,Study Table,Furniture,S752,Zenith Procurement,Asia,WH 03,Dubai,Air,115,324.64,37333.6,35.96,3,375,Delivered,8179.13
101322,11/30/2024,12/3/2024,12/13/2024,C1766,Asia,Pakistan,P39949,Denim Jeans,Apparel,S484,Nova Industrial,Middle East,WH 05,Frankfurt,Road,465,100.84,46890.6,25.66,10,1638,Delivered,4701.15
101323,6/24/2025,6/26/2025,6/29/2025,C7990,Middle East,Saudi Arabia,P79519,Sportswear Set,Apparel,S796,Zenith Procurement,North America,WH 05,Frankfurt,Road,490,102.62,50283.8,26.37,3,3194,Delivered,11974.99
101324,4/24/2025,4/24/2025,5/4/2025,C5939,Asia,China,P79269,Router,Electronics,S459,Crescent Logistics,North America,WH 06,Amsterdam,Road,185,410.15,75877.75,17.72,10,82,Delivered,7586.7
101325,8/31/2024,9/4/2024,9/7/2024,C9287,Africa,Morocco,P22460,Hand Sanitizer Case,Healthcare,S998,Atlas Sourcing,North America,WH 04,Istanbul,Air,415,25.75,10686.25,55.4,3,457,Delivered,1987.78
101326,5/22/2024,5/23/2024,6/6/2024,C3074,Asia,Pakistan,P26006,Detergent Bag,FMCG,S996,BlueRiver Trading,Asia,WH 10,Cairo,Rail,211,44.73,9438.03,11.72,14,3465,Delivered,646.04
101327,1/11/2025,1/12/2025,1/23/2025,C2329,Europe,Poland,P51420,Office Chair,Furniture,S906,BlueRiver Trading,Africa,WH 10,Cairo,Sea,125,231.94,28992.5,10.3,11,108,In Transit,7478.94
101328,8/15/2025,8/15/2025,8/18/2025,C4976,North America,Mexico,P98340,Study Table,Furniture,S972,Summit Supply Co,Europe,WH 01,Karachi,Air,81,58.71,4755.51,33.76,3,1324,Delivered,554.34
101329,4/6/2025,4/11/2025,5/2/2025,C4564,Europe,Spain,P48526,Hand Sanitizer Case,Healthcare,S780,Summit Supply Co,North America,WH 06,Amsterdam,Sea,363,46.36,16828.68,14.63,21,2577,Cancelled,-128.28
101330,7/4/2024,7/9/2024,7/13/2024,C4054,Asia,Malaysia,P18977,Power Bank,Electronics,S556,Evergreen Partners,Africa,WH 09,Johannesburg,Rail,337,68.5,23084.5,18.88,4,603,Delivered,4311.85
101331,1/23/2024,1/23/2024,1/31/2024,C2216,Europe,Netherlands,P24800,Denim Jeans,Apparel,S883,Nova Industrial,Asia,WH 10,Cairo,Road,384,97,37248,23.36,8,2826,Delivered,4219.25
101332,8/13/2024,8/15/2024,8/20/2024,C9667,Europe,Poland,P43292,Floor Lamp,Furniture,S524,Summit Supply Co,Africa,WH 02,Lahore,Road,21,227.87,4785.27,13.07,5,618,In Transit,699.98
101333,3/12/2024,3/14/2024,3/26/2024,C9152,Middle East,Turkey,P67395,Storage Cabinet,Furniture,S673,Evergreen Partners,Middle East,WH 10,Cairo,Sea,128,182.54,23365.12,7.67,12,1312,In Transit,3013.21
101334,5/9/2025,5/9/2025,5/12/2025,C3416,Europe,France,P25964,Smart Watch,Electronics,S331,Vertex Manufacturing,Europe,WH 10,Cairo,Air,411,150.25,61752.75,40.85,3,1096,Delivered,7423.94
101335,6/1/2024,6/1/2024,6/6/2024,C4288,Africa,Egypt,P88254,Thermometer,Healthcare,S391,Nova Industrial,North America,WH 04,Istanbul,Road,390,57.95,22600.5,23.53,5,3280,Delivered,1738.75
101336,5/24/2024,5/27/2024,6/1/2024,C3446,North America,Mexico,P13346,Smart Watch,Electronics,S223,Atlas Sourcing,Asia,WH 09,Johannesburg,Air,95,393.14,37348.3,34.67,5,1784,Delivered,3440.75
101337,1/23/2025,1/28/2025,2/14/2025,C5182,North America,United States,P54700,Snack Carton,FMCG,S364,Crescent Logistics,North America,WH 01,Karachi,Sea,274,36.75,10069.5,9.64,17,1773,Delivered,1010.04
101338,4/7/2025,4/7/2025,4/26/2025,C9746,Europe,Netherlands,P15136,Bluetooth Speaker,Electronics,S935,Zenith Procurement,Africa,WH 06,Amsterdam,Sea,294,418.8,123127.2,13.38,19,93,Delivered,18365.66
101339,3/16/2025,3/21/2025,3/25/2025,C9963,Asia,China,P48082,Hand Sanitizer Case,Healthcare,S508,Crescent Logistics,Middle East,WH 10,Cairo,Air,480,20.64,9907.2,59.62,4,3332,In Transit,1786.97
101340,1/13/2024,1/14/2024,1/19/2024,C5872,North America,United States,P53341,Wireless Earbuds,Electronics,S479,Atlas Sourcing,North America,WH 03,Dubai,Air,228,158.38,36110.64,32.06,5,503,Delivered,7205.96
101341,8/31/2025,9/4/2025,9/6/2025,C8177,Asia,Indonesia,P61158,Vitamin Pack,Healthcare,S143,Evergreen Partners,North America,WH 10,Cairo,Air,260,13.37,3476.2,45.36,2,1109,Delivered,496.41
101342,12/1/2024,12/3/2024,12/24/2024,C3177,Middle East,Saudi Arabia,P80639,Hoodie,Apparel,S638,Atlas Sourcing,Africa,WH 07,Toronto,Sea,11,60.86,669.46,8.22,21,1096,Delivered,165.99
101343,3/31/2025,4/1/2025,4/25/2025,C8163,Middle East,Saudi Arabia,P53924,Bookshelf,Furniture,S538,Crescent Logistics,Middle East,WH 02,Lahore,Sea,66,123.7,8164.2,6.83,24,1038,Delivered,1686.5
101344,12/14/2025,12/15/2025,12/21/2025,C8771,Europe,Spain,P11929,Toothpaste Box,FMCG,S600,Atlas Sourcing,Africa,WH 08,Chicago,Rail,236,25.85,6100.6,16.43,6,3519,Delivered,784.12
101345,11/11/2024,11/14/2024,12/6/2024,C2828,North America,United States,P21252,Denim Jeans,Apparel,S369,Crescent Logistics,Middle East,WH 10,Cairo,Sea,360,12.87,4633.2,14.58,22,1401,Delayed,602.16
101346,5/17/2025,5/20/2025,6/14/2025,C3747,Asia,India,P36641,Power Bank,Electronics,S544,Atlas Sourcing,Middle East,WH 07,Toronto,Sea,58,426.29,24724.82,9.08,25,1112,Delivered,2909.63
101347,5/12/2024,5/12/2024,5/21/2024,C1849,Africa,Kenya,P79498,Router,Electronics,S556,BlueRiver Trading,Middle East,WH 07,Toronto,Road,398,438.45,174503.1,23.76,9,910,Delivered,21069.37
101348,7/21/2025,7/22/2025,8/1/2025,C9275,Asia,Vietnam,P11601,Bluetooth Speaker,Electronics,S308,Crescent Logistics,Europe,WH 02,Lahore,Road,19,240.27,4565.13,13.01,10,283,Delivered,478.6
101349,1/9/2024,1/13/2024,1/16/2024,C9301,Europe,Poland,P96849,Vitamin Pack,Healthcare,S365,Orion Supplies,Asia,WH 09,Johannesburg,Air,382,8.28,3162.96,53.27,3,1154,Cancelled,-199.35
101350,11/10/2024,11/12/2024,11/13/2024,C2957,Asia,India,P98568,Bottled Water Case,FMCG,S948,Vertex Manufacturing,Middle East,WH 03,Dubai,Air,460,17.12,7875.2,58.32,1,2819,Delivered,627.49
101351,6/19/2025,6/20/2025,6/23/2025,C1744,North America,Canada,P98340,Toothpaste Box,FMCG,S542,Orion Supplies,Africa,WH 05,Frankfurt,Air,380,10.37,3940.6,53.14,3,475,Delivered,153.85
101352,7/15/2024,7/18/2024,8/2/2024,C6251,Asia,Vietnam,P29575,Bluetooth Speaker,Electronics,S827,Summit Supply Co,North America,WH 02,Lahore,Road,145,73.39,10641.55,16.58,15,578,Delayed,1373.6
101353,6/5/2025,6/10/2025,6/16/2025,C8608,Europe,Germany,P65149,Shampoo Pack,FMCG,S546,Atlas Sourcing,Middle East,WH 07,Toronto,Rail,116,7.29,845.64,13.51,6,4314,Delivered,34.09
101354,1/28/2025,1/29/2025,2/21/2025,C8002,North America,Mexico,P69273,Denim Jeans,Apparel,S796,Evergreen Partners,Asia,WH 08,Chicago,Sea,123,49.94,6142.62,10.26,23,1986,Delivered,1129.99
101355,4/20/2024,4/25/2024,5/19/2024,C3274,Asia,India,P20830,Wireless Earbuds,Electronics,S315,Zenith Procurement,Asia,WH 10,Cairo,Sea,442,238.16,105266.72,11.91,24,405,Delivered,22597.61
101356,2/23/2025,2/23/2025,2/27/2025,C4381,Asia,Bangladesh,P17447,Bluetooth Speaker,Electronics,S915,Vertex Manufacturing,Europe,WH 03,Dubai,Air,349,113.13,39482.37,51.13,4,1592,Delivered,7223.75
101357,7/19/2025,7/20/2025,8/2/2025,C1638,Africa,Nigeria,P83245,First Aid Kit,Healthcare,S123,Evergreen Partners,Europe,WH 05,Frankfurt,Rail,480,61.11,29332.8,22.36,13,3905,Delivered,5625.55
101358,4/8/2025,4/9/2025,4/11/2025,C9859,North America,United States,P27399,Sportswear Set,Apparel,S435,Zenith Procurement,North America,WH 02,Lahore,Air,163,38.17,6221.71,28.94,2,2284,Delivered,1163.82
101359,5/2/2024,5/2/2024,5/6/2024,C6633,Europe,Sweden,P42734,Snack Carton,FMCG,S470,Crescent Logistics,Middle East,WH 08,Chicago,Road,314,10.5,3297,21.38,4,1608,Delivered,219.82
